id,order_number,user_id,created
18778,1,13330,5/8/2015 13:32
18412,3,4343,5/5/2015 22:02
18425,7,14858,5/5/2015 23:08
20451,19,10448,5/20/2015 18:56
23722,12,157,6/10/2015 22:39
21402,3,322,5/27/2015 18:06
21425,5,313,5/27/2015 19:21
21430,20,11651,5/27/2015 19:29
21431,1,30178,5/27/2015 19:41
21442,1,30187,5/27/2015 20:14
21448,2,15944,5/27/2015 20:24
21449,5,23878,5/27/2015 20:24
21433,2,13045,5/27/2015 19:50
21462,6,22863,5/27/2015 21:00
21466,16,14257,5/27/2015 21:10
21458,9,24072,5/27/2015 20:56
21463,1,30056,5/27/2015 21:02
21441,18,15030,5/27/2015 20:10
21473,1,29445,5/27/2015 21:29
21481,8,17980,5/27/2015 22:05
21440,5,14557,5/27/2015 20:08
21504,9,11539,5/27/2015 23:08
21502,9,14535,5/27/2015 23:04
21468,6,21175,5/27/2015 21:20
21424,5,14907,5/27/2015 19:15
21516,3,27033,5/28/2015 0:06
21514,6,14625,5/27/2015 23:56
21488,1,30204,5/27/2015 22:39
21524,8,19548,5/28/2015 1:01
21523,4,26980,5/28/2015 0:56
21451,4,26724,5/27/2015 20:35
21520,1,20911,5/28/2015 0:15
18340,1,26052,5/5/2015 18:53
18376,2,22868,5/5/2015 20:48
18388,3,27248,5/5/2015 21:09
18399,1,13283,5/5/2015 21:38
18413,4,21175,5/5/2015 22:04
18414,2,27168,5/5/2015 22:08
18426,10,3399,5/5/2015 23:17
20511,5,18744,5/20/2015 23:32
20458,1,10838,5/20/2015 19:36
20453,12,14444,5/20/2015 19:03
20452,21,9607,5/20/2015 19:01
20473,20,6420,5/20/2015 20:42
20466,1,29265,5/20/2015 20:11
20492,6,15063,5/20/2015 21:47
20566,1,2650,5/21/2015 4:34
20479,1,29270,5/20/2015 21:01
20507,5,18534,5/20/2015 23:10
20504,1,29281,5/20/2015 22:47
20503,1,25200,5/20/2015 22:31
20552,2,27791,5/21/2015 2:37
20522,8,12795,5/21/2015 0:23
21413,1,30166,5/27/2015 18:37
21426,3,20390,5/27/2015 19:21
21434,18,14307,5/27/2015 19:57
21464,9,14941,5/27/2015 21:05
21470,2,28434,5/27/2015 21:22
21482,3,11346,5/27/2015 22:08
21492,7,12129,5/27/2015 22:46
21525,3,10142,5/28/2015 1:14
21519,1,30220,5/28/2015 0:14
21517,2,9147,5/28/2015 0:09
21403,57,945,5/27/2015 18:09
18222,9,17610,5/5/2015 0:00
18415,7,24008,5/5/2015 22:09
21435,3,29001,5/27/2015 19:58
20459,6,19745,5/20/2015 19:38
20493,3,27750,5/20/2015 21:49
20454,10,18072,5/20/2015 19:08
20474,10,14216,5/20/2015 20:43
20475,3,27020,5/20/2015 20:53
20550,79,12205,5/21/2015 2:13
20487,18,1837,5/20/2015 21:30
20512,16,12310,5/20/2015 23:35
20607,5,13598,5/21/2015 17:15
20482,5,11467,5/20/2015 21:08
20570,27,11498,5/21/2015 4:51
20523,14,23149,5/21/2015 0:30
20582,3,24651,5/21/2015 14:43
20508,6,14201,5/20/2015 23:12
20505,1,28611,5/20/2015 22:48
20467,1,28141,5/20/2015 20:18
21414,6,23009,5/27/2015 18:38
21490,2,27900,5/27/2015 22:41
21404,18,7208,5/27/2015 18:12
21454,4,20665,5/27/2015 20:44
21494,6,13641,5/27/2015 22:55
21521,7,14020,5/28/2015 0:24
22297,7,27338,6/2/2015 18:01
22339,5,12383,6/2/2015 21:13
23271,14,15566,6/8/2015 17:32
23292,3,29908,6/8/2015 19:05
18416,1,14700,5/5/2015 22:17
18431,13,14991,5/5/2015 23:38
20460,8,21426,5/20/2015 19:41
20455,3,12156,5/20/2015 19:09
20469,31,14199,5/20/2015 20:24
20476,12,13007,5/20/2015 20:57
20038,26,15747,5/17/2015 20:48
20490,3,15873,5/20/2015 21:39
20480,2,27343,5/20/2015 21:02
20491,15,971,5/20/2015 21:40
20472,3,23556,5/20/2015 20:32
20524,3,7911,5/21/2015 0:30
20509,52,4609,5/20/2015 23:15
20463,1,29263,5/20/2015 19:54
20513,3,15101,5/20/2015 23:41
20494,5,25531,5/20/2015 21:55
20585,22,310,5/21/2015 15:45
20589,39,8274,5/21/2015 16:00
21465,39,218,5/27/2015 21:07
20586,7,24296,5/21/2015 15:49
21452,5,9465,5/27/2015 20:41
21406,15,4383,5/27/2015 18:20
21443,16,12122,5/27/2015 20:16
21501,4,24446,5/27/2015 23:03
21491,80,54,5/27/2015 22:42
21216,22,17514,5/26/2015 4:08
22266,11,176,6/2/2015 14:55
21526,27,9549,5/28/2015 1:20
22258,13,17610,6/2/2015 5:22
22287,20,7744,6/2/2015 17:31
23277,11,14236,6/8/2015 17:53
18380,10,10441,5/5/2015 20:59
18417,13,1797,5/5/2015 22:19
23769,1,32116,6/11/2015 2:38
20470,1,29269,5/20/2015 20:24
20461,3,17552,5/20/2015 19:47
20456,2,23847,5/20/2015 19:13
20525,3,16249,5/21/2015 0:37
20477,7,12320,5/20/2015 21:01
20495,20,3803,5/20/2015 21:59
24415,6,9102,6/15/2015 4:40
20510,5,23327,5/20/2015 23:27
20514,1,29289,5/20/2015 23:43
20506,11,12757,5/20/2015 22:56
20464,2,28649,5/20/2015 19:55
22316,6,12376,6/2/2015 19:48
20608,13,23673,5/21/2015 17:21
21407,1,29086,5/27/2015 18:22
20614,1,10593,5/21/2015 17:51
20558,4,20755,5/21/2015 3:15
21489,1,30203,5/27/2015 22:40
21538,19,1837,5/28/2015 2:51
21493,1,30206,5/27/2015 22:53
21415,9,15744,5/27/2015 18:40
21527,24,8183,5/28/2015 1:23
22330,6,12763,6/2/2015 20:41
22298,12,12027,6/2/2015 18:24
22312,6,23542,6/2/2015 19:37
23278,2,27469,6/8/2015 17:55
23297,3,7886,6/8/2015 19:22
23298,8,12865,6/8/2015 19:25
23361,37,2964,6/9/2015 0:49
18387,1,10146,5/5/2015 21:08
18338,1,22230,5/5/2015 18:42
18394,5,12675,5/5/2015 21:28
18421,2,18605,5/5/2015 22:29
18423,16,13939,5/5/2015 22:36
18435,1,24518,5/5/2015 23:52
18422,9,2198,5/5/2015 22:33
18418,13,971,5/5/2015 22:24
20483,3,8570,5/20/2015 21:10
18433,6,150,5/5/2015 23:46
20457,1,17886,5/20/2015 19:19
18424,8,11465,5/5/2015 22:58
18439,1,25851,5/6/2015 0:06
20567,3,26610,5/21/2015 4:46
20515,8,3647,5/20/2015 23:44
20500,9,7110,5/20/2015 22:16
20471,1,29118,5/20/2015 20:26
21411,14,1688,5/27/2015 18:33
20496,10,25307,5/20/2015 22:04
20499,1,592,5/20/2015 22:15
20481,1,28980,5/20/2015 21:06
20478,3,24857,5/20/2015 21:01
20462,1,28855,5/20/2015 19:53
20526,1,29257,5/21/2015 0:42
21408,9,9980,5/27/2015 18:23
21495,6,15888,5/27/2015 22:56
21528,8,9888,5/28/2015 1:23
21537,3,27384,5/28/2015 2:30
21535,7,15313,5/28/2015 2:23
21518,5,27168,5/28/2015 0:13
22304,7,12646,6/2/2015 19:15
18436,3,19594,5/5/2015 23:56
23772,10,26690,6/11/2015 2:42
18429,5,17999,5/5/2015 23:32
18428,26,9560,5/5/2015 23:27
20554,10,2198,5/21/2015 2:54
20484,17,14307,5/20/2015 21:26
24086,6,25376,6/13/2015 17:12
20465,31,9560,5/20/2015 20:02
20497,1,28931,5/20/2015 22:10
20516,6,10493,5/20/2015 23:53
21409,33,9560,5/27/2015 18:24
20485,1,28898,5/20/2015 21:28
24413,2,25646,6/15/2015 4:33
20527,6,21982,5/21/2015 0:47
20488,5,20086,5/20/2015 21:33
22305,3,14075,6/2/2015 19:15
21496,3,18542,5/27/2015 22:57
21529,1,29454,5/28/2015 1:36
22290,1,30978,6/2/2015 17:40
22278,9,2438,6/2/2015 17:02
22295,1,30982,6/2/2015 17:51
23279,1,26592,6/8/2015 18:04
23351,40,2286,6/9/2015 0:05
24484,7,1494,6/15/2015 19:35
24469,1,32866,6/15/2015 18:49
24499,3,771,6/15/2015 20:23
24515,1,22525,6/15/2015 21:20
24488,11,26690,6/15/2015 19:50
24781,9,11096,6/16/2015 23:30
24754,1,33021,6/16/2015 22:22
18430,5,17980,5/5/2015 23:37
23773,1,32114,6/11/2015 2:47
20486,5,2986,5/20/2015 21:30
20489,4,10117,5/20/2015 21:37
20517,1,18479,5/20/2015 23:53
20575,10,16657,5/21/2015 6:43
20498,3,12797,5/20/2015 22:10
24459,1,32832,6/15/2015 17:42
20528,38,218,5/21/2015 0:51
20583,4,27935,5/21/2015 15:01
20533,8,15104,5/21/2015 1:18
20501,4,13152,5/20/2015 22:23
20546,1,28106,5/21/2015 2:07
21410,3,27132,5/27/2015 18:32
22301,23,11170,6/2/2015 18:59
21498,9,15741,5/27/2015 22:58
23248,3,1577,6/8/2015 5:12
21530,4,26549,5/28/2015 1:43
24414,5,15998,6/15/2015 4:34
22306,2,29418,6/2/2015 19:19
22311,6,22733,6/2/2015 19:35
23270,8,22965,6/8/2015 17:23
22337,3,27531,6/2/2015 21:11
23272,1,27281,6/8/2015 17:40
23254,2,31696,6/8/2015 6:43
23301,11,19227,6/8/2015 19:28
24564,1,11534,6/16/2015 1:01
24576,3,26986,6/16/2015 2:27
24759,1,30637,6/16/2015 22:31
24881,28,17058,6/17/2015 16:51
23739,1,541,6/11/2015 0:05
18432,1,27775,5/5/2015 23:46
20502,1,29280,5/20/2015 22:24
23729,3,24451,6/10/2015 23:19
22336,1,25646,6/2/2015 21:07
21499,4,10371,5/27/2015 22:58
20532,8,27631,5/21/2015 1:18
20541,2,28538,5/21/2015 1:40
23352,3,14823,6/9/2015 0:16
20529,4,21853,5/21/2015 0:53
21510,6,2986,5/27/2015 23:46
20518,4,15426,5/20/2015 23:56
20565,15,23149,5/21/2015 4:28
20553,7,4551,5/21/2015 2:42
22333,4,27642,6/2/2015 20:53
21531,14,27631,5/28/2015 1:48
20612,5,14122,5/21/2015 17:45
21391,2,4372,5/27/2015 17:08
24088,4,8439,6/13/2015 17:16
24089,10,24571,6/13/2015 17:19
21534,3,27199,5/28/2015 2:22
24313,4,27188,6/14/2015 20:26
24591,15,17610,6/16/2015 3:35
22331,1,30917,6/2/2015 20:43
22308,20,10153,6/2/2015 19:25
23283,11,7771,6/8/2015 18:16
23333,38,8698,6/8/2015 21:55
24786,5,14823,6/16/2015 23:49
23750,17,7245,6/11/2015 0:47
18434,1,19202,5/5/2015 23:51
20538,1,28737,5/21/2015 1:31
20519,4,15987,5/21/2015 0:05
23775,1,32093,6/11/2015 3:10
23777,27,59,6/11/2015 3:17
21522,2,4388,5/28/2015 0:45
20521,21,11170,5/21/2015 0:14
20599,21,22927,5/21/2015 16:54
20542,1,28655,5/21/2015 1:42
24069,2,16649,6/13/2015 5:24
20530,2,28625,5/21/2015 0:54
20544,4,13290,5/21/2015 2:02
20595,11,13928,5/21/2015 16:31
20590,3,24202,5/21/2015 16:01
20557,1,29314,5/21/2015 3:13
21416,13,9372,5/27/2015 18:43
24445,2,31300,6/15/2015 16:50
21500,6,1840,5/27/2015 23:01
21536,19,11095,5/28/2015 2:27
22309,15,11749,6/2/2015 19:27
22315,7,22863,6/2/2015 19:45
23310,68,1258,6/8/2015 20:12
22310,1,26735,6/2/2015 19:31
22348,1,30834,6/2/2015 21:45
22327,2,30056,6/2/2015 20:34
24882,13,21366,6/17/2015 16:55
23284,4,29957,6/8/2015 18:21
23305,8,24793,6/8/2015 19:58
23367,3,10321,6/9/2015 1:35
23365,1,31895,6/9/2015 1:25
24075,12,15201,6/13/2015 15:52
20531,9,18119,5/21/2015 1:18
18341,19,3911,5/5/2015 18:55
18382,10,10812,5/5/2015 21:03
18403,6,24008,5/5/2015 21:47
18401,16,733,5/5/2015 21:43
18411,1,27475,5/5/2015 22:00
18448,56,1258,5/6/2015 0:35
18443,1,27692,5/6/2015 0:24
18450,4,15888,5/6/2015 1:11
17740,1,26272,5/1/2015 5:50
18398,7,11979,5/5/2015 21:38
18462,8,19597,5/6/2015 2:39
18454,21,1755,5/6/2015 1:52
18476,3,15542,5/6/2015 4:46
18479,2,20183,5/6/2015 5:44
18453,3,25575,5/6/2015 1:37
18458,2,18882,5/6/2015 2:12
18459,11,11822,5/6/2015 2:12
18457,6,13597,5/6/2015 2:10
18451,5,629,5/6/2015 1:20
18446,1,27781,5/6/2015 0:32
18440,27,2035,5/6/2015 0:11
18438,1,11797,5/6/2015 0:05
18445,1,21586,5/6/2015 0:30
18447,14,3296,5/6/2015 0:34
18456,12,14257,5/6/2015 2:07
18437,11,21070,5/6/2015 0:04
18460,3,27338,5/6/2015 2:22
18463,1,3875,5/6/2015 2:45
18442,1,7296,5/6/2015 0:18
18507,6,21110,5/6/2015 17:00
18514,22,12183,5/6/2015 17:21
21507,14,23673,5/27/2015 23:27
18467,16,17514,5/6/2015 3:50
20534,3,17860,5/21/2015 1:19
23702,11,10120,6/10/2015 21:13
23780,20,14729,6/11/2015 3:28
20555,3,11544,5/21/2015 3:04
20605,1,27157,5/21/2015 17:13
21505,2,13283,5/27/2015 23:22
21405,11,10936,5/27/2015 18:15
21540,3,25790,5/28/2015 2:57
21532,2,26665,5/28/2015 1:55
21560,4,21788,5/28/2015 4:53
22341,7,26895,6/2/2015 21:23
22272,5,11776,6/2/2015 16:32
22267,3,25030,6/2/2015 15:02
24093,4,10304,6/13/2015 17:28
24090,2,382,6/13/2015 17:24
22296,5,4299,6/2/2015 17:51
24417,9,685,6/15/2015 5:19
22314,12,14209,6/2/2015 19:41
22345,5,17619,6/2/2015 21:35
22328,21,14976,6/2/2015 20:35
22329,1,30624,6/2/2015 20:37
22313,6,26806,6/2/2015 19:40
23290,6,11172,6/8/2015 18:56
23286,3,30174,6/8/2015 18:27
24483,13,14071,6/15/2015 19:34
18468,1,27811,5/6/2015 4:11
20535,3,507,5/21/2015 1:20
22269,12,9369,6/2/2015 15:40
20543,7,12642,5/21/2015 1:45
23781,1,32124,6/11/2015 3:42
20611,5,12763,5/21/2015 17:40
22319,5,24575,6/2/2015 19:56
21511,2,28655,5/27/2015 23:48
24091,35,2823,6/13/2015 17:27
21506,17,14616,5/27/2015 23:26
24915,1,33136,6/17/2015 18:42
21567,8,21366,5/28/2015 6:24
21542,1,30255,5/28/2015 3:27
21541,9,13921,5/28/2015 3:26
22276,5,27750,6/2/2015 16:58
23291,9,17268,6/8/2015 19:04
23304,2,12578,6/8/2015 19:51
23287,1,31865,6/8/2015 18:41
23311,1,31567,6/8/2015 20:23
23294,26,8699,6/8/2015 19:11
23328,8,11096,6/8/2015 21:38
23313,1,13685,6/8/2015 20:36
23340,1,147,6/8/2015 23:13
23316,1,26996,6/8/2015 20:40
23350,7,15063,6/9/2015 0:04
23359,1,31892,6/9/2015 0:37
23363,14,22816,6/9/2015 1:03
23370,15,1058,6/9/2015 2:09
23360,27,2291,6/9/2015 0:45
23354,7,11515,6/9/2015 0:27
23371,3,3666,6/9/2015 2:15
23325,4,28266,6/8/2015 21:28
23768,3,28009,6/11/2015 2:37
18474,1,27722,5/6/2015 4:38
18469,2,27033,5/6/2015 4:23
18515,23,10608,5/6/2015 17:26
20592,15,587,5/21/2015 16:18
20564,1,29321,5/21/2015 4:21
20579,4,24575,5/21/2015 10:12
20587,1,29347,5/21/2015 15:57
20536,1,28749,5/21/2015 1:26
21508,2,21324,5/27/2015 23:36
21543,9,26690,5/28/2015 3:28
22289,4,18108,6/2/2015 17:36
22332,8,19042,6/2/2015 20:46
23306,24,1595,6/8/2015 19:59
22343,3,27408,6/2/2015 21:32
24419,8,15313,6/15/2015 5:39
22320,2,28358,6/2/2015 20:06
23312,2,30863,6/8/2015 20:25
22334,2,12074,6/2/2015 21:00
24443,3,31124,6/15/2015 16:39
22325,1,30992,6/2/2015 20:26
24458,12,7576,6/15/2015 17:37
23322,6,11603,6/8/2015 21:19
23335,1,31115,6/8/2015 22:12
23337,9,12642,6/8/2015 23:03
24420,8,21496,6/15/2015 6:11
24451,3,29418,6/15/2015 17:18
24480,1,32901,6/15/2015 19:20
24485,6,21457,6/15/2015 19:37
24536,9,11813,6/15/2015 22:57
24457,25,3101,6/15/2015 17:35
24560,1,10418,6/16/2015 0:39
21509,1,30213,5/27/2015 23:43
18491,11,19164,5/6/2015 15:12
18470,3,13281,5/6/2015 4:25
18509,1,27835,5/6/2015 17:01
18513,1,27837,5/6/2015 17:19
21544,2,29405,5/28/2015 3:29
21568,5,10938,5/28/2015 6:26
21556,2,27663,5/28/2015 4:48
22264,67,344,6/2/2015 9:30
22344,2,28000,6/2/2015 21:32
22362,28,9549,6/2/2015 23:04
22349,2,11391,6/2/2015 21:48
22369,2,830,6/2/2015 23:44
22359,13,3991,6/2/2015 22:32
22365,5,25110,6/2/2015 23:18
22363,23,310,6/2/2015 23:11
22373,8,14425,6/2/2015 23:49
22368,9,14417,6/2/2015 23:43
22379,3,13314,6/3/2015 0:05
22386,22,7640,6/3/2015 0:20
22382,1,30190,6/3/2015 0:12
22375,20,2296,6/2/2015 23:58
22400,4,27177,6/3/2015 1:04
22397,4,1949,6/3/2015 1:04
22370,2,12215,6/2/2015 23:44
22407,1,30821,6/3/2015 1:32
22376,10,11917,6/3/2015 0:00
22419,1,31049,6/3/2015 2:26
22395,4,25171,6/3/2015 0:51
22433,1,31075,6/3/2015 3:47
22446,2,15298,6/3/2015 5:19
23726,12,16657,6/10/2015 23:06
18455,9,23149,5/6/2015 1:58
18501,29,1564,5/6/2015 16:22
18475,15,20592,5/6/2015 4:46
18481,45,2601,5/6/2015 6:46
18473,4,13337,5/6/2015 4:36
18508,9,16995,5/6/2015 17:01
18490,1,26895,5/6/2015 15:06
18472,3,25448,5/6/2015 4:27
18488,1,27822,5/6/2015 13:42
20604,3,12869,5/21/2015 17:08
18498,6,23538,5/6/2015 16:02
20581,2,20790,5/21/2015 14:21
18471,1,11391,5/6/2015 4:27
20539,1,28533,5/21/2015 1:34
20549,2,7469,5/21/2015 2:10
20548,3,27706,5/21/2015 2:08
20545,1,29305,5/21/2015 2:06
21558,6,24849,5/28/2015 4:49
21545,1,30246,5/28/2015 3:43
22360,1,31011,6/2/2015 22:46
22322,35,277,6/2/2015 20:11
22347,9,16458,6/2/2015 21:43
22346,2,30076,6/2/2015 21:35
22366,3,18880,6/2/2015 23:20
22371,1,31015,6/2/2015 23:45
22409,6,7747,6/3/2015 1:49
22420,2,12761,6/3/2015 2:30
22381,36,8698,6/3/2015 0:08
22445,4,8562,6/3/2015 5:16
22406,1,31042,6/3/2015 1:30
18477,23,11498,5/6/2015 4:57
20310,1,25196,5/19/2015 22:15
20576,28,9143,5/21/2015 6:57
20572,30,2818,5/21/2015 5:45
20574,1,29336,5/21/2015 6:21
20547,10,18707,5/21/2015 2:07
20551,1,27504,5/21/2015 2:36
20584,1,29346,5/21/2015 15:16
20596,3,26616,5/21/2015 16:41
20600,2,28455,5/21/2015 16:58
20580,1,3150,5/21/2015 10:30
20598,8,11224,5/21/2015 16:49
20597,54,640,5/21/2015 16:42
20601,5,23500,5/21/2015 16:58
20591,4,21641,5/21/2015 16:13
20578,4,15937,5/21/2015 7:17
20615,11,14216,5/21/2015 17:54
20610,4,14348,5/21/2015 17:34
20618,4,10419,5/21/2015 18:02
20603,11,14841,5/21/2015 17:04
20613,3,12776,5/21/2015 17:50
20617,1,22512,5/21/2015 18:01
20609,7,17099,5/21/2015 17:30
20560,19,11381,5/21/2015 3:55
20571,7,15899,5/21/2015 5:43
20619,6,13264,5/21/2015 18:15
20562,2,17072,5/21/2015 4:07
20624,2,13878,5/21/2015 18:36
20606,17,12491,5/21/2015 17:13
20569,8,8304,5/21/2015 4:49
20577,1,23913,5/21/2015 7:01
18466,2,15542,5/6/2015 3:43
20520,14,15295,5/21/2015 0:09
20563,78,54,5/21/2015 4:16
18503,7,13631,5/6/2015 16:31
18489,5,25875,5/6/2015 14:47
18480,8,18707,5/6/2015 6:04
18478,8,17884,5/6/2015 5:40
18506,1,27826,5/6/2015 16:58
20620,5,12818,5/21/2015 18:19
20559,11,4488,5/21/2015 3:19
20573,2,28417,5/21/2015 6:15
20568,8,10834,5/21/2015 4:48
21546,1,30258,5/28/2015 3:43
22120,1,30729,6/1/2015 15:40
22351,18,2736,6/2/2015 21:57
22367,1,30016,6/2/2015 23:24
22388,2,12965,6/3/2015 0:27
22357,11,19441,6/2/2015 22:16
22372,2,30213,6/2/2015 23:47
22354,3,28239,6/2/2015 22:04
22390,1,30059,6/3/2015 0:38
22408,2,29227,6/3/2015 1:47
22399,5,25359,6/3/2015 1:04
22378,13,11150,6/3/2015 0:02
22396,1,29632,6/3/2015 1:03
22398,1,30106,6/3/2015 1:04
22389,4,10094,6/3/2015 0:35
22411,8,566,6/3/2015 1:59
22425,30,1149,6/3/2015 3:02
22435,2,30565,6/3/2015 4:01
22453,11,8545,6/3/2015 13:59
22432,12,9127,6/3/2015 3:43
18504,2,19661,5/6/2015 16:35
18482,4,2679,5/6/2015 8:12
22412,7,13110,6/3/2015 2:05
20622,1,6789,5/21/2015 18:26
23783,1,12022,6/11/2015 4:02
20621,2,24598,5/21/2015 18:22
22352,24,591,6/2/2015 21:58
21547,2,29636,5/28/2015 3:53
24096,2,31773,6/13/2015 17:29
22358,41,1850,6/2/2015 22:22
22342,3,29115,6/2/2015 21:29
22353,4,10142,6/2/2015 22:04
23246,2,22512,6/8/2015 4:28
22364,2,12919,6/2/2015 23:17
22361,1,29096,6/2/2015 22:57
23307,4,16460,6/8/2015 20:03
23314,12,16995,6/8/2015 20:38
23366,1,27409,6/9/2015 1:33
23327,5,29001,6/8/2015 21:36
24421,4,22289,6/15/2015 6:13
23315,17,3296,6/8/2015 20:39
24438,1,29983,6/15/2015 16:34
23368,4,21279,6/9/2015 1:36
24496,1,13293,6/15/2015 20:17
24586,1,32940,6/16/2015 3:06
24509,1,11483,6/15/2015 21:05
24771,5,4205,6/16/2015 22:58
24883,3,14015,6/17/2015 16:56
24891,23,12491,6/17/2015 17:38
24869,15,15936,6/17/2015 13:36
20623,3,15037,5/21/2015 18:35
23714,1,31800,6/10/2015 22:12
18483,3,21877,5/6/2015 8:16
18484,3,3867,5/6/2015 9:26
18494,2,22662,5/6/2015 15:33
24399,6,29001,6/15/2015 1:50
22404,7,16410,6/3/2015 1:24
21573,7,12793,5/28/2015 14:29
21572,1,29985,5/28/2015 14:19
21548,11,14412,5/28/2015 3:59
23308,2,22742,6/8/2015 20:07
21578,1,29066,5/28/2015 15:17
22414,1,29698,6/3/2015 2:10
22380,1,31024,6/3/2015 0:07
22391,1,31031,6/3/2015 0:39
23321,1,31870,6/8/2015 21:10
22421,44,4510,6/3/2015 2:34
24450,1,32883,6/15/2015 17:08
22436,1,31077,6/3/2015 4:14
23319,33,1127,6/8/2015 20:54
22456,16,2093,6/3/2015 14:28
24426,3,30565,6/15/2015 14:39
23318,11,22732,6/8/2015 20:53
24424,5,11118,6/15/2015 10:01
24464,2,27630,6/15/2015 18:02
24482,25,1595,6/15/2015 19:26
24541,1,32257,6/15/2015 23:11
24533,18,27631,6/15/2015 22:45
24530,4,10605,6/15/2015 22:38
24425,3,28759,6/15/2015 11:20
25011,16,10078,6/17/2015 23:45
18486,1,27820,5/6/2015 10:57
20625,6,25531,5/21/2015 18:39
23776,2,23098,6/11/2015 3:10
21549,1,29990,5/28/2015 4:06
23347,15,865,6/8/2015 23:58
21577,6,11645,5/28/2015 15:09
22426,12,19597,6/3/2015 3:10
22392,9,28387,6/3/2015 0:41
22949,11,19275,6/6/2015 3:52
23329,11,28403,6/8/2015 21:45
23326,3,30863,6/8/2015 21:33
24427,1,32872,6/15/2015 14:50
24396,5,12869,6/15/2015 1:43
24428,1,30175,6/15/2015 15:22
24436,1,32880,6/15/2015 16:15
24437,3,28675,6/15/2015 16:24
24435,17,13003,6/15/2015 16:02
24444,19,2730,6/15/2015 16:44
24411,1,30030,6/15/2015 4:14
24440,3,28834,6/15/2015 16:36
24449,20,3595,6/15/2015 16:59
24439,4,15910,6/15/2015 16:35
24434,37,3738,6/15/2015 15:58
24465,1,32892,6/15/2015 18:05
24481,2,32296,6/15/2015 19:23
24466,5,29957,6/15/2015 18:16
24470,3,21550,6/15/2015 18:49
24489,8,12234,6/15/2015 19:54
24528,41,2286,6/15/2015 22:21
24473,1,32895,6/15/2015 18:56
18487,1,27658,5/6/2015 13:16
23724,8,13631,6/10/2015 22:58
20626,11,230,5/21/2015 18:44
21550,30,9143,5/28/2015 4:21
24565,11,9434,6/16/2015 1:06
24102,10,21265,6/13/2015 17:36
22393,2,28764,6/3/2015 0:43
24407,7,26611,6/15/2015 3:30
22402,7,11583,6/3/2015 1:12
24729,3,22753,6/16/2015 21:15
22452,1,29712,6/3/2015 13:13
24454,3,24574,6/15/2015 17:29
23332,3,28328,6/8/2015 21:50
24461,15,16161,6/15/2015 17:52
24410,5,22720,6/15/2015 4:07
24468,17,3212,6/15/2015 18:33
24547,11,7746,6/15/2015 23:29
24873,17,17730,6/17/2015 15:28
24948,10,12320,6/17/2015 20:37
25057,4,16858,6/18/2015 2:14
25012,7,3691,6/17/2015 23:47
25058,21,10448,6/18/2015 2:17
25040,10,13173,6/18/2015 1:07
24950,2,32083,6/17/2015 20:43
25078,6,19871,6/18/2015 3:21
25095,1,33078,6/18/2015 4:46
25113,1,11912,6/18/2015 15:43
23732,7,13644,6/10/2015 23:38
20627,12,14229,5/21/2015 18:46
17591,2,16144,4/30/2015 6:05
21551,10,20523,5/28/2015 4:25
18502,5,742,5/6/2015 16:29
18500,3,25110,5/6/2015 16:20
18495,4,24296,5/6/2015 15:44
18497,6,21612,5/6/2015 16:01
18499,2,26718,5/6/2015 16:18
18493,3,24849,5/6/2015 15:18
18516,17,17058,5/6/2015 17:34
18505,1,27830,5/6/2015 16:49
18512,2,26610,5/6/2015 17:08
18492,7,15808,5/6/2015 15:16
18496,2,27501,5/6/2015 16:00
21580,12,1387,5/28/2015 15:30
22394,4,26665,6/3/2015 0:47
21571,1,29277,5/28/2015 13:03
24455,5,23029,6/15/2015 17:33
21554,4,25711,5/28/2015 4:40
24497,5,17590,6/15/2015 20:18
22441,31,11498,6/3/2015 4:42
23334,2,28107,6/8/2015 21:56
23343,2,3566,6/8/2015 23:25
23339,13,3628,6/8/2015 23:11
23346,1,31887,6/8/2015 23:55
23358,1,31888,6/9/2015 0:37
24849,3,28316,6/17/2015 3:36
23357,5,12736,6/9/2015 0:35
24892,4,29009,6/17/2015 17:42
18452,1,27791,5/6/2015 1:33
18449,4,16458,5/6/2015 0:50
18060,70,12205,5/3/2015 22:10
18549,11,3050,5/6/2015 19:26
18031,1,27366,5/3/2015 19:52
18538,4,11328,5/6/2015 18:46
18518,6,8397,5/6/2015 17:44
18525,2,23373,5/6/2015 17:57
18533,1,27788,5/6/2015 18:30
18534,46,4609,5/6/2015 18:31
18528,4,4576,5/6/2015 18:10
18511,10,19014,5/6/2015 17:03
18527,10,14444,5/6/2015 18:07
18552,19,9607,5/6/2015 19:42
18531,1,11501,5/6/2015 18:20
18540,1,24651,5/6/2015 19:03
18545,2,12774,5/6/2015 19:15
18517,25,3218,5/6/2015 17:42
18535,7,12836,5/6/2015 18:37
18536,2,16847,5/6/2015 18:40
18529,2,26597,5/6/2015 18:16
18521,1,22417,5/6/2015 17:48
18537,4,10610,5/6/2015 18:40
18522,3,9332,5/6/2015 17:49
18554,1,27857,5/6/2015 19:48
18548,10,7123,5/6/2015 19:23
18532,1,27842,5/6/2015 18:21
18550,1,17486,5/6/2015 19:30
18551,1,27849,5/6/2015 19:32
18541,2,25038,5/6/2015 19:03
18510,2,26616,5/6/2015 17:03
18520,14,971,5/6/2015 17:47
18519,6,15870,5/6/2015 17:46
18539,2,15055,5/6/2015 19:01
18566,50,87,5/6/2015 21:10
18553,1,27850,5/6/2015 19:44
